CustomerID,segment,recency_days,total_orders,total_revenue,avg_order_value,is_churned,churn_status
17245,Lost,204,2,371.63,14.865200,1,Churned
17246,Lost,546,2,38.92,6.486667,1,Churned
17247,Potential,15,1,282.19,5.130727,0,Active
17248,"At Risk",120,2,546.16,4.668034,0,Active
17249,Lost,428,1,68.03,2.519630,1,Churned
17250,Potential,3,2,384.52,6.745965,0,Active
17251,Lost,362,3,812.43,10.155375,1,Churned
17252,"At Risk",116,2,353.86,4.067356,0,Active
17253,Potential,18,1,178.26,9.903333,0,Active
17254,Loyal,4,3,470.73,3.180608,0,Active
17255,Loyal,40,4,799.13,4.205947,0,Active
17256,"At Risk",107,5,498.93,16.094516,0,Active
17257,Lost,436,2,192.73,12.848667,1,Churned
17258,Lost,396,2,417.30,7.587273,1,Churned
17259,"At Risk",148,6,1889.34,5.725273,1,Churned
17260,Lost,411,1,120.95,20.158333,1,Churned
17261,Lost,509,1,230.44,5.009565,1,Churned
17262,Loyal,52,11,2757.62,131.315238,0,Active
17263,Lost,208,1,63.44,2.758261,1,Churned
17264,Lost,424,1,279.59,3.328452,1,Churned
17265,"At Risk",138,2,562.90,4.432283,1,Churned
17266,Champions,2,5,517.73,4.076614,0,Active
17267,"At Risk",127,2,317.62,8.358421,1,Churned
17268,"At Risk",107,11,1733.89,57.796333,0,Active
17269,Lost,385,1,537.46,3.681233,1,Churned
17270,Lost,469,2,604.40,12.334694,1,Churned
17271,Lost,736,1,210.39,4.045962,1,Churned
17272,Loyal,42,4,2148.63,18.847632,0,Active
17273,Lost,424,1,141.12,11.760000,1,Churned
17274,Potential,35,2,577.38,7.308608,0,Active
17275,Lost,383,1,114.52,4.771667,1,Churned
17276,Lost,402,1,508.39,9.414630,1,Churned
17277,Lost,227,2,1065.35,15.439855,1,Churned
17278,Lost,241,2,271.24,15.955294,1,Churned
17279,Potential,57,1,187.83,20.870000,0,Active
17280,Lost,438,1,118.86,19.810000,1,Churned
17281,Lost,374,6,797.85,132.975000,1,Churned
17282,"At Risk",130,5,2339.66,10.781843,1,Churned
17283,Lost,378,1,188.46,12.564000,1,Churned
17284,Loyal,60,8,2793.16,7.468342,0,Active
17285,Lost,628,2,428.34,8.741633,1,Churned
17286,Loyal,21,3,395.48,4.252473,0,Active
17287,Champions,26,21,4111.96,8.306990,0,Active
17288,Champions,9,11,2499.98,8.474508,0,Active
17289,Loyal,31,9,2079.39,7.453011,0,Active
17290,Champions,3,8,1501.44,7.396256,0,Active
17291,Lost,308,1,550.80,550.800000,1,Churned
17292,Lost,472,2,271.75,18.116667,1,Churned
17293,Champions,8,17,3774.23,15.405020,0,Active
17294,Lost,669,2,467.79,27.517059,1,Churned
17295,Loyal,28,3,556.95,8.071739,0,Active
17296,Lost,730,1,338.13,10.246364,1,Churned
17297,Potential,17,1,131.78,2.583922,0,Active
17298,"At Risk",101,5,957.56,13.679429,0,Active
17299,Champions,11,6,1016.08,8.467333,0,Active
17300,Lost,390,2,393.64,8.946364,1,Churned
17301,Potential,21,2,330.43,2.730826,0,Active
17302,Champions,14,5,1135.63,14.375063,0,Active
17303,Lost,361,1,250.04,4.717736,1,Churned
17304,Lost,534,1,111.50,22.300000,1,Churned
17305,Lost,648,1,2135.46,237.273333,1,Churned
17306,Champions,10,21,9782.35,135.865972,0,Active
17307,Lost,395,11,3999.89,83.331042,1,Churned
17308,Lost,393,2,4511.76,644.537143,1,Churned
17309,"At Risk",95,3,330.59,8.934865,0,Active
17310,Lost,387,2,1025.10,512.550000,1,Churned
17311,Potential,78,6,3566.56,28.083150,0,Active
17312,"At Risk",138,3,644.30,46.021429,1,Churned
17313,Potential,31,1,2328.84,97.035000,0,Active
17314,Champions,24,17,4904.43,19.157930,0,Active
17315,Champions,1,43,9650.60,12.714888,0,Active
17316,Lost,420,1,124.45,3.555714,1,Churned
17317,Loyal,46,3,2600.34,288.926667,0,Active
17318,Lost,725,1,164.28,9.126667,1,Churned
17319,Lost,669,1,29.10,9.700000,1,Churned
17320,"At Risk",100,6,2895.77,16.642356,0,Active
17321,Champions,8,6,1741.18,5.902305,0,Active
17322,Lost,376,5,922.59,5.212373,1,Churned
17323,Champions,15,12,1565.59,4.659494,0,Active
17324,Champions,17,12,2301.87,15.143882,0,Active
17325,Lost,280,3,609.57,15.630000,1,Churned
17326,Lost,408,2,321.95,3.617416,1,Churned
17327,Lost,409,2,152.35,38.087500,1,Churned
17328,Lost,673,1,104.70,17.450000,1,Churned
17329,Champions,14,5,1004.43,9.566000,0,Active
17330,Loyal,22,4,423.80,52.975000,0,Active
17331,"At Risk",123,1,175.20,175.200000,1,Churned
17332,Lost,528,5,838.27,8.823895,1,Churned
17333,Potential,85,1,494.25,17.651786,0,Active
17334,Lost,302,3,635.15,20.488710,1,Churned
17335,Lost,383,2,508.00,13.025641,1,Churned
17336,Lost,472,1,81.12,81.120000,1,Churned
17337,"At Risk",151,4,2027.87,3.734567,1,Churned
17338,Champions,17,17,12142.57,8.915250,0,Active
17339,"At Risk",94,3,362.36,25.882857,0,Active
17340,Champions,29,18,22404.82,28.835032,0,Active
17341,"At Risk",156,5,1889.83,4.643317,1,Churned
17342,Lost,379,4,1227.54,35.072571,1,Churned
17343,Lost,355,6,1259.94,15.749250,1,Churned
17344,Potential,46,2,468.11,6.784203,0,Active
17345,Champions,15,10,1604.68,7.533709,0,Active
17346,Champions,3,26,5323.00,5.275520,0,Active
17347,Potential,86,1,228.96,228.960000,0,Active
17348,Champions,14,9,2476.41,5.371822,0,Active
17349,"At Risk",179,5,852.25,9.066489,1,Churned
17350,Champions,8,7,1906.04,13.145103,0,Active
17351,Loyal,36,12,1988.23,28.814928,0,Active
17352,Lost,696,1,36.25,7.250000,1,Churned
17353,"At Risk",129,4,3242.00,231.571429,1,Churned
17354,Loyal,50,4,3143.46,30.225577,0,Active
17355,Lost,386,1,285.11,7.705676,1,Churned
17356,Lost,311,5,946.47,11.005465,1,Churned
17357,Potential,24,2,388.14,8.625333,0,Active
17358,Lost,303,5,866.05,5.891497,1,Churned
17359,Potential,11,2,284.46,7.485789,0,Active
17360,Champions,17,6,1231.38,5.130750,0,Active
17361,Loyal,49,5,880.64,15.183448,0,Active
17362,Lost,239,7,1024.04,7.111389,1,Churned
17363,Lost,395,3,940.86,26.135000,1,Churned
17364,Champions,0,28,12070.42,13.120022,0,Active
17365,Champions,12,15,8224.98,10.294093,0,Active
17366,Lost,432,2,1096.24,8.120296,1,Churned
17367,Lost,238,1,168.40,4.952941,1,Churned
17368,Champions,23,14,2826.14,11.775583,0,Active
17369,Lost,455,1,979.20,979.200000,1,Churned
17370,Potential,72,4,446.18,13.520606,0,Active
17371,Champions,17,6,662.55,4.538014,0,Active
17372,Loyal,40,28,4377.56,6.632667,0,Active
17373,Loyal,40,7,1167.50,12.829670,0,Active
17374,Lost,218,3,727.11,17.312143,1,Churned
17375,Lost,199,4,660.55,7.680814,1,Churned
17376,Potential,70,4,453.64,8.248000,0,Active
17377,Champions,23,78,18319.41,10.314983,0,Active
17378,Lost,374,1,10.95,10.950000,1,Churned
17379,Potential,11,1,404.66,4.875422,0,Active
17380,Lost,434,3,645.00,64.500000,1,Churned
17381,Champions,8,38,40002.37,229.898678,0,Active
17382,Potential,65,8,902.28,50.126667,0,Active
17383,Potential,4,2,309.99,5.848868,0,Active
17384,Loyal,19,3,507.55,25.377500,0,Active
17385,Potential,14,1,261.11,5.555532,0,Active
17386,Champions,7,7,2812.77,74.020263,0,Active
17387,Potential,19,2,784.11,10.052692,0,Active
17388,Potential,77,11,2691.57,47.220526,0,Active
17389,Champions,0,61,57224.68,132.771879,0,Active
17390,Lost,420,1,149.30,12.441667,1,Churned
17391,"At Risk",163,2,508.80,169.600000,1,Churned
17392,Lost,306,3,626.56,8.244211,1,Churned
17393,Lost,410,2,381.15,7.940625,1,Churned
17394,Lost,219,1,203.87,50.967500,1,Churned
17395,Lost,508,1,97.50,32.500000,1,Churned
17396,Loyal,39,14,8807.10,176.142000,0,Active
17397,Loyal,22,3,1233.18,8.936087,0,Active
17398,"At Risk",114,3,653.38,17.194211,0,Active
17400,"At Risk",126,8,4677.05,9.723597,1,Churned
17401,Lost,541,1,114.85,9.570833,1,Churned
17402,Champions,4,23,5096.18,25.104335,0,Active
17403,Potential,36,2,400.57,8.708043,0,Active
17404,Champions,4,23,47781.12,163.633973,0,Active
17405,Loyal,1,3,1031.41,12.578171,0,Active
17406,Lost,333,13,4905.05,18.938417,1,Churned
17407,Lost,411,1,552.90,24.039130,1,Churned
17408,"At Risk",163,3,316.09,39.511250,1,Churned
17409,Lost,184,10,7793.51,74.937596,1,Churned
17410,Champions,16,5,1214.72,18.980000,0,Active
17411,Champions,12,5,1425.38,19.005067,0,Active
17412,Champions,2,16,4417.52,18.718305,0,Active
17413,Lost,404,2,560.14,56.014000,1,Churned
17414,Loyal,43,6,2249.52,107.120000,0,Active
17415,Potential,79,1,507.84,36.274286,0,Active
17416,Champions,29,22,17298.45,28.975628,0,Active
17417,Lost,548,1,164.18,10.261250,1,Churned
17418,Loyal,42,3,670.06,15.953810,0,Active
17419,Champions,11,18,6500.52,20.441887,0,Active
17420,Loyal,50,6,1084.43,19.025088,0,Active
17421,Lost,386,3,1059.41,18.265690,1,Churned
17422,Champions,16,11,3594.76,17.535415,0,Active
17423,Loyal,46,3,1118.95,26.022093,0,Active
17425,Potential,19,2,759.17,17.655116,0,Active
17426,Champions,8,13,8077.77,18.917494,0,Active
17427,Potential,71,1,100.80,50.400000,0,Active
17428,Champions,0,45,31819.76,43.648505,0,Active
17429,"At Risk",128,5,1357.46,14.289053,1,Churned
17430,Loyal,32,4,735.17,17.504048,0,Active
17431,Lost,313,1,403.30,9.379070,1,Churned
17432,Champions,18,9,1751.39,6.322708,0,Active
17433,Potential,88,2,569.96,6.128602,0,Active
17434,Champions,2,7,2373.82,17.715075,0,Active
17435,Lost,411,1,331.35,22.090000,1,Churned
17436,Champions,1,5,534.06,31.415294,0,Active
17437,Lost,529,1,373.17,7.040943,1,Churned
17438,Lost,253,5,1422.77,20.039014,1,Churned
17439,Lost,655,1,325.74,40.717500,1,Churned
17440,"At Risk",156,4,323.58,53.930000,1,Churned
17441,Lost,732,1,293.35,13.969048,1,Churned
17442,Loyal,36,15,4620.30,16.326148,0,Active
17443,Lost,219,1,534.24,534.240000,1,Churned
17444,"At Risk",147,3,2940.04,21.778074,1,Churned
17446,"At Risk",176,2,120.90,13.433333,1,Churned
17447,Potential,40,2,541.53,15.042500,0,Active
17448,Lost,497,46,14556.97,13.032202,1,Churned
17449,Champions,2,13,4951.15,8.279515,0,Active
17450,Champions,8,51,246973.09,582.483703,0,Active
17451,Champions,1,7,1721.40,17.214000,0,Active
17453,Potential,17,2,486.72,25.616842,0,Active
17454,Lost,192,10,1547.94,12.285238,1,Churned
17455,Lost,203,1,131.70,16.462500,1,Churned
17456,Lost,365,2,1225.42,15.914545,1,Churned
17457,"At Risk",126,14,5984.81,93.512656,1,Churned
17458,Potential,15,2,529.58,6.157907,0,Active
17459,Potential,43,2,657.30,5.921622,0,Active
17460,"At Risk",94,16,2228.27,16.030719,0,Active
17461,Loyal,22,3,757.46,6.823964,0,Active
17462,Potential,60,2,675.69,25.025556,0,Active
17463,Champions,16,7,2557.91,7.894784,0,Active
17464,"At Risk",158,3,1000.94,23.831905,1,Churned
17465,Lost,425,7,2542.79,17.906972,1,Churned
17466,Potential,10,2,763.28,18.616585,0,Active
17467,Lost,395,1,102.60,25.650000,1,Churned
17468,Loyal,10,3,194.80,24.350000,0,Active
17469,Champions,16,17,5051.25,18.918539,0,Active
17470,Loyal,44,11,2804.87,16.896807,0,Active
17471,Lost,474,1,321.65,16.928947,1,Churned
17472,Lost,191,4,935.10,4.065652,1,Churned
17473,Lost,408,2,607.00,17.852941,1,Churned
17474,Lost,599,1,1047.00,174.500000,1,Churned
17475,Potential,79,1,194.37,13.883571,0,Active
17476,Lost,395,2,489.86,15.801935,1,Churned
17477,Lost,612,2,1144.30,26.006818,1,Churned
17478,Lost,408,2,1272.80,31.820000,1,Churned
17479,Lost,632,1,389.26,21.625556,1,Churned
17480,Potential,77,2,902.03,16.704259,0,Active
17481,Loyal,3,4,1255.59,15.312073,0,Active
17482,Lost,487,2,778.19,14.410926,1,Churned
17483,Potential,65,4,591.73,21.133214,0,Active
17484,Lost,576,2,209.57,14.969286,1,Churned
17486,Lost,261,1,396.87,16.536250,1,Churned
17487,Lost,728,1,160.55,20.068750,1,Churned
17488,Lost,641,1,336.50,18.694444,1,Churned
17489,Potential,58,2,376.64,12.987586,0,Active
17490,Champions,0,9,2750.50,23.711207,0,Active
17491,Champions,1,17,5981.07,32.863022,0,Active
17492,Lost,248,3,1122.42,28.780000,1,Churned
17493,Lost,385,1,100.91,12.613750,1,Churned
17494,Lost,501,1,54.70,18.233333,1,Churned
17495,Loyal,7,3,806.72,16.806667,0,Active
17496,Lost,358,4,1412.89,19.623472,1,Churned
17497,Lost,390,2,287.25,41.035714,1,Churned
17498,Potential,75,1,272.22,16.012941,0,Active
17499,Lost,289,2,1341.39,18.892817,1,Churned
17500,Loyal,17,3,1138.00,227.600000,0,Active
17501,Lost,220,2,288.60,16.033333,1,Churned
17502,Loyal,9,4,689.10,24.610714,0,Active
17503,Potential,2,2,558.96,14.709474,0,Active
17504,Lost,206,18,9565.12,27.644855,1,Churned
17505,"At Risk",161,5,2435.48,23.877255,1,Churned
17506,Potential,75,1,302.20,21.585714,0,Active
17507,Lost,261,2,605.58,6.881591,1,Churned
17508,Lost,280,8,4579.23,19.823506,1,Churned
17509,Loyal,57,8,6115.14,16.708033,0,Active
17510,Potential,24,2,514.56,14.701714,0,Active
17511,Champions,2,60,175603.55,91.890921,0,Active
17512,Champions,28,18,5467.82,27.755431,0,Active
17513,Potential,72,3,1158.80,64.377778,0,Active
17514,"At Risk",128,2,542.83,6.239425,1,Churned
17515,Loyal,31,9,1617.46,8.985889,0,Active
17516,Champions,15,6,957.55,4.885459,0,Active
17517,Lost,308,1,153.94,13.994545,1,Churned
17518,Lost,425,2,329.42,4.278182,1,Churned
17519,Champions,17,15,5109.47,23.015631,0,Active
17520,Potential,53,1,546.81,18.227000,0,Active
17521,Champions,29,5,1278.06,16.385385,0,Active
17522,Champions,1,5,1070.71,14.667260,0,Active
17523,Loyal,11,4,652.74,19.780000,0,Active
17524,Lost,361,3,539.14,12.538140,1,Churned
17525,Lost,359,3,1161.90,44.688462,1,Churned
17526,Champions,4,12,4166.04,42.948866,0,Active
17527,Loyal,53,4,939.37,19.986596,0,Active
17528,Champions,1,8,3628.50,14.341897,0,Active
17529,Lost,610,2,1240.25,15.125000,1,Churned
17530,Champions,1,12,3141.51,5.629946,0,Active
17531,Lost,190,3,1266.82,21.841724,1,Churned
17532,Lost,385,1,65.34,16.335000,1,Churned
17533,Lost,434,1,34.80,34.800000,1,Churned
17534,Loyal,53,5,1668.83,18.139457,0,Active
17535,Lost,280,1,164.40,12.646154,1,Churned
17536,"At Risk",177,3,364.83,22.801875,1,Churned
17537,Potential,29,2,897.62,11.968267,0,Active
17538,Potential,25,1,98.42,10.935556,0,Active
17539,Lost,617,4,1226.57,8.232013,1,Churned
17540,Champions,24,6,1590.60,24.853125,0,Active
17541,Lost,509,1,124.46,3.771515,1,Churned
17542,Lost,269,3,341.70,5.256923,1,Churned
17543,Lost,549,1,120.05,9.234615,1,Churned
17544,Lost,390,3,960.69,10.442283,1,Churned
17545,Loyal,43,6,1448.54,5.210576,0,Active
17547,Lost,375,2,727.85,23.479032,1,Churned
17548,Lost,233,4,731.26,21.507647,1,Churned
17549,Potential,23,2,148.86,24.810000,0,Active
17550,Lost,197,9,2547.64,7.627665,1,Churned
17551,Lost,359,1,306.84,7.135814,1,Churned
17552,Loyal,60,12,3085.29,19.777500,0,Active
17553,"At Risk",129,4,3757.60,626.266667,1,Churned
17554,Champions,1,5,1952.45,22.186932,0,Active
17555,Champions,19,5,1057.74,3.888750,0,Active
17556,Lost,205,2,300.67,21.476429,1,Churned
17557,Loyal,14,4,575.46,16.441714,0,Active
17558,Lost,393,1,259.17,9.256071,1,Churned
17559,Lost,512,1,167.62,13.968333,1,Churned
17560,"At Risk",94,8,1895.80,34.469091,0,Active
17561,Loyal,19,4,722.34,3.558325,0,Active
17562,Champions,14,7,1122.38,17.815556,0,Active
17563,Lost,578,2,392.38,13.530345,1,Churned
17564,Loyal,24,3,454.01,9.265510,0,Active
17565,Lost,586,1,131.83,4.394333,1,Churned
17566,Potential,8,2,901.21,5.929013,0,Active
17567,Champions,7,9,5356.03,24.018072,0,Active
17568,Lost,633,1,382.79,5.889077,1,Churned
17569,Lost,332,1,344.14,11.866897,1,Churned
17570,Lost,381,1,100.00,100.000000,1,Churned
17571,Loyal,50,5,1703.75,4.826487,0,Active
17572,Potential,71,10,723.01,20.083611,0,Active
17573,Loyal,29,3,380.60,15.224000,0,Active
17574,Lost,242,1,185.65,23.206250,1,Churned
17575,Lost,667,1,171.70,34.340000,1,Churned
17576,Champions,8,41,9056.81,9.759494,0,Active
17577,Lost,645,2,348.75,16.607143,1,Churned
17578,Lost,218,7,1047.33,16.112769,1,Churned
17579,Loyal,4,4,753.28,8.013617,0,Active
17580,Lost,252,5,545.27,5.739684,1,Churned
17581,Champions,0,43,18757.75,22.067941,0,Active
17582,Lost,236,5,1450.70,11.699194,1,Churned
17583,Lost,560,1,135.95,19.421429,1,Churned
17584,Champions,7,6,5309.42,42.817903,0,Active
17585,"At Risk",109,7,2093.30,5.272796,0,Active
17586,Lost,619,1,167.40,20.925000,1,Churned
17587,Lost,628,1,181.66,4.224651,1,Churned
17588,"At Risk",100,7,2939.55,41.402113,0,Active
17589,Loyal,60,18,14049.87,10.461556,0,Active
17590,Loyal,2,3,1479.22,7.359303,0,Active
17591,Potential,73,8,2776.67,10.360709,0,Active
17592,Lost,738,1,148.30,11.407692,1,Churned
17593,Champions,3,11,8095.80,19.794132,0,Active
17594,Potential,85,4,2497.88,24.018077,0,Active
17595,Potential,12,2,388.79,4.684217,0,Active
17596,Champions,23,13,4920.67,8.834237,0,Active
17597,Lost,213,5,3484.09,27.219453,1,Churned
17598,Lost,381,1,409.98,40.998000,1,Churned
17599,Lost,477,1,52.05,17.350000,1,Churned
17600,Potential,17,1,161.67,12.436154,0,Active
17601,Lost,239,2,421.48,5.545789,1,Churned
17602,Champions,2,14,7451.13,8.037896,0,Active
17603,Potential,78,4,1793.48,16.761495,0,Active
17604,Lost,217,6,945.93,4.504429,1,Churned
17605,Lost,590,1,160.75,12.365385,1,Churned
17606,Lost,737,1,87.30,14.550000,1,Churned
17607,Lost,376,1,333.81,15.173182,1,Churned
17608,Loyal,33,4,498.53,2.949882,0,Active
17609,Loyal,40,11,1894.34,4.869769,0,Active
17610,Lost,540,5,1529.49,9.741975,1,Churned
17611,Champions,7,28,8371.98,7.448381,0,Active
17612,Loyal,53,18,5394.86,15.867235,0,Active
17613,Champions,22,14,4559.15,14.612660,0,Active
17614,Potential,57,1,390.07,3.900700,0,Active
17615,"At Risk",130,6,733.20,12.427119,1,Churned
17616,"At Risk",173,4,1060.80,212.160000,1,Churned
17617,Lost,558,1,395.33,20.806842,1,Churned
17618,Champions,5,11,4073.24,10.861973,0,Active
17619,Lost,312,1,218.52,2.837922,1,Churned
17620,Potential,59,1,81.44,20.360000,0,Active
17621,Champions,21,6,3175.12,48.107879,0,Active
17622,Lost,597,2,1130.21,29.742368,1,Churned
17623,Loyal,32,7,2383.67,12.161582,0,Active
17624,Loyal,14,4,1568.63,16.171443,0,Active
17625,Champions,18,8,6067.80,8.631294,0,Active
17626,Lost,602,1,254.00,14.111111,1,Churned
17627,Lost,478,1,296.36,29.636000,1,Churned
17628,Potential,81,1,75.75,15.150000,0,Active
17629,Champions,5,10,2455.52,15.740513,0,Active
17630,"At Risk",169,2,503.60,19.369231,1,Churned
17631,Champions,1,7,998.49,14.470870,0,Active
17633,Loyal,31,7,2057.39,20.370198,0,Active
17634,Loyal,36,9,2361.97,7.952761,0,Active
17635,Lost,424,3,1265.58,17.102432,1,Churned
17636,Potential,19,1,285.56,14.278000,0,Active
17637,Potential,31,2,547.06,15.630286,0,Active
17638,Lost,647,2,842.40,280.800000,1,Churned
17639,Lost,276,6,615.17,7.786962,1,Churned
17640,Potential,86,6,3168.94,48.014242,0,Active
17642,"At Risk",119,5,1824.49,16.893426,0,Active
17643,Lost,373,2,541.25,13.878205,1,Churned
17644,Champions,1,20,6028.60,18.436086,0,Active
17646,Lost,219,12,4149.79,20.242878,1,Churned
17647,Potential,65,3,331.66,27.638333,0,Active
17648,Loyal,60,5,2216.37,17.730960,0,Active
17649,"At Risk",138,3,1578.89,16.111122,1,Churned
17650,Potential,21,1,166.08,20.760000,0,Active
17651,Champions,11,16,5703.52,17.179277,0,Active
17652,Champions,25,12,4867.72,18.794286,0,Active
17653,Loyal,36,4,1207.56,27.444545,0,Active
17654,Lost,277,1,117.55,5.343182,1,Churned
17655,Champions,10,9,3652.48,30.437333,0,Active
17656,Potential,73,5,1674.69,20.423049,0,Active
17657,Lost,430,1,126.00,18.000000,1,Churned
17658,Potential,25,2,595.42,31.337895,0,Active
17659,Champions,17,14,3834.79,18.797990,0,Active
17660,"At Risk",141,2,359.47,4.038989,1,Churned
17662,Lost,661,2,412.92,27.528000,1,Churned
17663,Champions,25,17,5175.83,21.747185,0,Active
17664,Loyal,18,4,1166.23,14.577875,0,Active
17665,Lost,493,1,563.10,29.636842,1,Churned
17666,Champions,3,5,2047.80,46.540909,0,Active
17667,Potential,66,9,3950.70,17.176957,0,Active
17668,Potential,1,2,347.75,23.183333,0,Active
17669,Loyal,42,10,6142.35,42.655208,0,Active
17670,Lost,227,1,205.70,18.700000,1,Churned
17671,Champions,15,5,2403.34,26.123261,0,Active
17672,Loyal,50,7,5778.63,28.051602,0,Active
17673,Champions,1,13,4233.58,8.141500,0,Active
17674,Potential,74,2,851.70,22.413158,0,Active
17675,Champions,1,70,38259.60,33.918085,0,Active
17676,Champions,4,10,2765.84,16.864878,0,Active
17677,Champions,1,54,36692.91,51.534986,0,Active
17678,Lost,263,2,599.76,21.420000,1,Churned
17679,Loyal,52,7,3577.61,44.168025,0,Active
17680,Loyal,23,3,497.45,24.872500,0,Active
17681,Lost,597,5,731.20,52.228571,1,Churned
17682,Champions,10,11,4456.78,18.725966,0,Active
17683,Lost,385,3,819.01,17.804565,1,Churned
17684,Potential,43,1,239.41,15.960667,0,Active
17685,Champions,16,12,5943.17,27.902207,0,Active
17686,Champions,7,9,8296.81,19.339883,0,Active
17687,Lost,420,1,432.68,16.641538,1,Churned
17688,Lost,393,1,304.20,16.010526,1,Churned
17689,Lost,388,2,317.08,14.412727,1,Churned
17690,Champions,30,20,7448.10,19.446736,0,Active
17691,Lost,358,4,780.05,15.000962,1,Churned
17692,"At Risk",127,12,2975.80,18.369136,1,Churned
17693,"At Risk",137,1,200.47,12.529375,1,Churned
17694,"At Risk",141,3,1695.97,20.937901,1,Churned
17695,"At Risk",131,5,1746.04,28.623607,1,Churned
17696,Loyal,38,27,7679.59,21.039973,0,Active
17697,Lost,236,1,338.95,17.839474,1,Churned
17698,Lost,260,1,154.95,19.368750,1,Churned
17699,Lost,476,2,442.00,23.263158,1,Churned
17700,Champions,16,14,6679.97,18.555472,0,Active
17701,Lost,252,1,417.95,17.414583,1,Churned
17702,Champions,30,6,3144.04,20.549281,0,Active
17703,Loyal,35,4,1094.84,14.036410,0,Active
17704,"At Risk",168,2,885.19,28.554516,1,Churned
17705,Champions,3,11,2083.90,17.365833,0,Active
17706,Champions,4,31,20749.98,27.124157,0,Active
17707,Lost,185,8,609.30,25.387500,1,Churned
17708,Lost,187,4,887.93,11.999054,1,Churned
17709,"At Risk",169,5,671.01,16.775250,1,Churned
17710,Lost,423,1,293.50,14.675000,1,Churned
17711,Potential,10,2,385.10,16.743478,0,Active
17712,Potential,44,1,522.91,18.031379,0,Active
17713,Lost,382,4,1198.09,15.764342,1,Churned
17714,Lost,320,5,1410.18,17.409630,1,Churned
17715,Lost,200,2,489.60,244.800000,1,Churned
17716,Champions,22,24,15956.97,26.550699,0,Active
17717,Lost,421,1,376.92,14.496923,1,Churned
17718,Lost,232,2,439.18,19.094783,1,Churned
17719,Loyal,37,15,5396.04,19.693577,0,Active
17720,Champions,26,10,2768.91,20.818872,0,Active
17721,Lost,659,1,307.21,27.928182,1,Churned
17722,"At Risk",96,5,4430.36,20.229954,0,Active
17723,"At Risk",127,7,3378.40,281.533333,1,Churned
17724,Potential,71,3,1033.00,25.825000,0,Active
17725,Champions,16,11,3439.08,17.911875,0,Active
17726,Lost,395,7,1092.06,17.063438,1,Churned
17727,Potential,15,1,1060.25,16.064394,0,Active
17728,Champions,3,5,4238.76,17.371967,0,Active
17729,Lost,596,1,438.65,19.071739,1,Churned
17730,Champions,3,20,7773.80,24.757325,0,Active
17731,Potential,79,6,1708.99,17.262525,0,Active
17732,Lost,372,8,2470.39,17.645643,1,Churned
17733,Potential,38,2,692.19,19.776857,0,Active
17734,Loyal,53,6,1442.32,16.771163,0,Active
17735,Champions,2,26,17244.93,19.246574,0,Active
17736,Loyal,9,3,377.44,15.097600,0,Active
17737,Potential,9,2,168.24,16.824000,0,Active
17738,Champions,19,13,4183.56,18.189391,0,Active
17739,Champions,11,18,7730.59,51.883154,0,Active
17740,Lost,389,6,426.90,47.433333,1,Churned
17741,Lost,406,2,101.10,16.850000,1,Churned
17742,"At Risk",113,11,2098.48,24.688000,0,Active
17743,Lost,448,1,229.20,76.400000,1,Churned
17744,Champions,3,7,2649.14,17.543974,0,Active
17745,Lost,477,2,600.34,21.440714,1,Churned
17746,Lost,240,4,904.18,25.116111,1,Churned
17747,"At Risk",112,1,71.40,71.400000,0,Active
17748,Lost,527,1,358.15,21.067647,1,Churned
17749,"At Risk",178,3,1026.18,18.003158,1,Churned
17750,Champions,5,9,1797.57,9.313834,0,Active
17751,Lost,421,1,157.86,4.933125,1,Churned
17752,Lost,359,1,80.64,80.640000,1,Churned
17753,Lost,464,4,390.56,5.424444,1,Churned
17754,Champions,0,13,4577.53,20.076886,0,Active
17756,Lost,375,3,733.70,8.631765,1,Churned
17757,Champions,1,56,9422.45,7.192710,0,Active
17758,Champions,19,12,5012.53,9.351735,0,Active
17759,Champions,17,5,1276.91,9.252971,0,Active
17760,Champions,21,6,918.93,12.091184,0,Active
17761,Potential,32,1,712.78,37.514737,0,Active
17762,Lost,456,1,129.75,7.632353,1,Churned
17763,Lost,263,4,86.15,6.153571,1,Churned
17764,Loyal,50,5,1623.64,10.211572,0,Active
17765,"At Risk",158,4,530.80,6.395181,1,Churned
17766,Lost,381,2,299.61,13.618636,1,Churned
17767,Potential,15,2,413.05,10.591026,0,Active
17768,Champions,8,7,3509.51,18.471105,0,Active
17769,Champions,12,17,7103.08,12.018748,0,Active
17770,Lost,198,5,1143.27,30.086053,1,Churned
17771,Loyal,56,4,387.41,5.614638,0,Active
17772,Loyal,10,3,384.77,3.664476,0,Active
17773,Lost,514,2,585.27,10.451250,1,Churned
17774,"At Risk",96,9,3328.05,8.117195,0,Active
17775,Lost,254,1,56.40,18.800000,1,Churned
17776,Lost,386,2,338.56,4.030476,1,Churned
17777,Loyal,24,3,665.86,3.432268,0,Active
17778,Lost,661,1,197.70,19.770000,1,Churned
17779,Loyal,21,3,658.57,8.031341,0,Active
17780,Lost,667,3,352.91,4.356914,1,Churned
17781,"At Risk",159,2,188.02,15.668333,1,Churned
17782,Lost,382,2,679.02,23.414483,1,Churned
17783,Potential,72,3,379.91,4.129457,0,Active
17784,Lost,550,1,112.86,4.906957,1,Churned
17785,Loyal,53,3,403.38,7.909412,0,Active
17786,Potential,85,2,278.74,3.871389,0,Active
